customer_id,timestamp,channel,event_type
C0102709,2026-07-15 05:01:04.119308,mobile,login
C0102709,2026-07-20 20:49:57.902750,web,mortgage_page_view
C0102709,2026-07-24 13:59:03.750326,mobile,login
C0102709,2026-07-29 00:46:24.087963,mobile,payoff_info_view
C0102709,2026-07-31 08:34:08.703528,web,payoff_info_view
C0102709,2026-08-04 08:26:48.960978,web,refinance_page_view
C0102709,2026-08-04 10:47:28.358660,mobile,rate_page_view
C0102709,2026-08-04 18:00:16.189899,mobile,refinance_page_view
C0102709,2026-08-06 05:50:45.404536,web,faq_view
C0102709,2026-08-06 11:06:01.235422,web,mortgage_page_view
C0102709,2026-08-10 06:26:57.531111,web,rate_page_view
C0102709,2026-08-14 04:27:56.234417,mobile,login
C0102709,2026-08-16 02:28:32.238582,mobile,login
C0102709,2026-08-27 06:32:35.719739,web,refinance_page_view
C0102709,2026-08-28 21:04:33.787988,mobile,refinance_calculator_use
C0102709,2026-08-31 11:03:37.577032,web,statement_download
C0102709,2026-08-31 11:48:52.311610,mobile,login
C0102709,2026-09-03 05:35:19.289751,web,refinance_calculator_use
C0102709,2026-09-04 10:06:56.407633,web,mortgage_page_view
C0102709,2026-09-05 07:46:11.088175,web,refinance_page_view
C0102709,2026-09-08 23:42:24.932743,web,refinance_page_view
C0102710,2026-06-13 00:46:27.137545,web,mortgage_page_view
C0102710,2026-06-14 14:01:39.942464,web,appointment_request
C0102710,2026-06-17 22:15:32.789354,mobile,login
C0102710,2026-06-19 21:39:48.503524,web,login
C0102710,2026-06-21 19:45:50.959233,mobile,login
C0102710,2026-06-22 17:19:31.429823,mobile,statement_download
C0102710,2026-06-23 10:04:06.786572,web,login
C0102710,2026-06-27 01:36:33.127280,mobile,login
C0102710,2026-06-29 13:19:49.176858,web,statement_download
C0102710,2026-07-03 05:27:43.386371,web,appointment_request
C0102710,2026-07-12 17:12:21.549428,mobile,login
C0102710,2026-07-12 17:22:46.018285,web,appointment_request
C0102710,2026-07-17 04:33:48.084299,web,login
C0102710,2026-07-21 15:47:12.331628,mobile,login
C0102710,2026-07-29 10:37:51.841847,mobile,login
C0102710,2026-07-30 03:21:00.367976,mobile,refinance_calculator_use
C0102710,2026-08-01 05:04:32.387044,mobile,statement_download
C0102710,2026-08-01 15:39:36.630527,web,payoff_info_view
C0102710,2026-08-03 08:05:51.144849,mobile,payoff_info_view
C0102710,2026-08-04 00:55:17.518450,mobile,rate_page_view
C0102710,2026-08-09 11:52:22.944569,mobile,appointment_request
C0102710,2026-08-09 13:13:29.099678,web,login
C0102710,2026-08-10 11:26:39.655280,mobile,login
C0102710,2026-08-11 03:16:52.475634,mobile,login
C0102710,2026-08-12 17:11:23.367558,mobile,login
C0102710,2026-08-14 21:42:41.879994,web,login
C0102710,2026-08-15 03:38:38.896478,web,refinance_page_view
C0102710,2026-08-15 20:56:01.706236,web,refinance_page_view
C0102710,2026-08-20 16:15:11.293976,web,refinance_page_view
C0102710,2026-08-24 17:34:54.776912,mobile,refinance_page_view
C0102710,2026-08-27 22:15:14.786918,mobile,login
C0102710,2026-08-28 08:19:22.476484,web,login
C0102710,2026-08-31 15:48:19.770473,mobile,appointment_request
C0102711,2026-06-14 19:34:10.730069,mobile,appointment_request
C0102711,2026-06-15 10:26:54.649409,mobile,login
C0102711,2026-06-25 11:16:23.805252,mobile,login
C0102711,2026-06-25 15:57:15.911565,mobile,login
C0102711,2026-07-01 19:59:24.278111,web,login
C0102711,2026-07-04 08:54:30.235059,mobile,statement_download
C0102711,2026-07-05 10:20:36.033345,web,login
C0102711,2026-07-06 12:11:54.968781,web,login
C0102711,2026-07-09 12:02:58.454484,mobile,login
C0102711,2026-07-09 14:15:31.650701,mobile,login
C0102711,2026-07-18 02:48:59.511926,web,appointment_request
C0102711,2026-07-22 13:21:40.143022,web,statement_download
C0102711,2026-07-23 08:54:50.991449,web,rate_page_view
C0102711,2026-07-25 17:07:29.567132,web,login
C0102711,2026-07-27 01:06:08.899865,web,login
C0102711,2026-07-29 04:27:27.172821,mobile,mortgage_page_view
C0102711,2026-07-31 05:51:54.626015,mobile,login
C0102711,2026-08-08 19:09:41.958223,mobile,login
C0102711,2026-08-16 01:28:47.527376,mobile,mortgage_page_view
C0102711,2026-08-18 12:24:30.133482,web,rate_page_view
C0102711,2026-08-22 22:50:50.895105,mobile,mortgage_page_view
C0102711,2026-08-26 23:31:32.624022,mobile,login
C0102711,2026-08-28 22:16:50.894837,mobile,mortgage_page_view
C0102711,2026-08-29 01:49:28.158890,mobile,statement_download
C0102711,2026-08-29 04:29:35.995523,mobile,login
C0102711,2026-08-31 07:02:12.509005,mobile,login
C0102711,2026-08-31 07:28:41.239298,web,login
C0102711,2026-09-02 18:41:17.795111,mobile,rate_page_view
C0102711,2026-09-05 15:18:51.505562,mobile,refinance_page_view
C0102711,2026-09-05 15:38:10.969824,mobile,login
C0102712,2026-06-25 14:36:27.169188,mobile,appointment_request
C0102712,2026-07-03 08:49:10.429344,web,statement_download
C0102712,2026-07-05 18:03:13.446498,web,login
C0102712,2026-07-07 08:26:41.537008,web,login
C0102712,2026-07-11 06:29:39.051077,web,login
C0102712,2026-07-12 06:41:36.872352,mobile,payoff_info_view
C0102712,2026-07-12 09:38:18.542758,mobile,login
C0102712,2026-07-13 00:21:08.121155,web,login
C0102712,2026-07-31 10:35:17.018555,web,refinance_page_view
C0102712,2026-08-04 12:42:42.601446,mobile,refinance_calculator_use
C0102712,2026-08-06 00:00:28.399614,web,login
C0102712,2026-08-07 02:33:25.307632,web,login
C0102712,2026-08-07 20:12:28.293676,web,refinance_calculator_use
C0102712,2026-08-12 10:56:36.440957,mobile,login
C0102712,2026-08-12 12:54:57.258913,mobile,rate_page_view
C0102712,2026-08-16 05:34:26.207819,web,refinance_page_view
C0102712,2026-08-16 15:18:57.680166,web,login
C0102712,2026-08-20 03:23:21.987995,mobile,rate_page_view
C0102712,2026-08-20 20:38:24.919195,mobile,login
C0102712,2026-08-21 03:53:46.120005,web,faq_view
C0102712,2026-08-25 10:56:52.347479,mobile,appointment_request
C0102712,2026-08-27 21:11:46.508905,web,rate_page_view
C0102712,2026-08-28 17:16:18.325836,mobile,appointment_request
C0102712,2026-08-29 12:12:57.748034,web,login
C0102712,2026-08-31 00:37:59.656256,web,rate_page_view
C0102712,2026-09-01 15:06:09.151991,web,refinance_page_view
C0102712,2026-09-01 15:45:55.572104,web,refinance_page_view
C0102712,2026-09-02 02:46:48.209355,mobile,rate_page_view
C0102712,2026-09-04 10:40:37.328783,web,login
C0102712,2026-09-04 22:31:06.261717,mobile,login
C0102712,2026-09-06 05:35:33.487430,web,refinance_page_view
C0102712,2026-09-10 19:54:17.398878,web,login
C0102713,2026-06-14 18:52:03.924578,web,login
C0102713,2026-06-15 18:44:07.982643,mobile,mortgage_page_view
C0102713,2026-06-17 05:25:44.162549,mobile,login
C0102713,2026-06-22 22:56:45.531211,web,login
C0102713,2026-06-24 22:42:22.097997,web,login
C0102713,2026-06-29 07:53:54.008107,mobile,payoff_info_view
C0102713,2026-07-03 11:44:26.993436,mobile,rate_page_view
C0102713,2026-07-07 13:30:21.625313,web,login
C0102713,2026-07-11 15:08:12.847216,web,login
C0102713,2026-07-19 19:44:13.703962,web,refinance_page_view
C0102713,2026-07-20 15:45:03.046270,web,mortgage_page_view
C0102713,2026-07-21 10:12:42.863168,mobile,login
C0102713,2026-07-22 05:35:21.377974,web,appointment_request
C0102713,2026-07-22 05:35:52.890230,mobile,rate_page_view
C0102713,2026-07-25 11:14:00.666905,web,faq_view
C0102713,2026-07-28 20:22:39.875308,mobile,login
C0102713,2026-08-01 22:39:54.406723,web,login
C0102713,2026-08-07 02:26:53.078000,web,login
C0102713,2026-08-15 23:05:50.961146,mobile,login
C0102713,2026-08-17 02:20:02.351793,web,refinance_page_view
C0102713,2026-08-22 03:33:54.779725,web,refinance_calculator_use
C0102713,2026-08-22 22:37:01.614876,web,login
C0102713,2026-08-23 10:53:04.942636,web,refinance_page_view
C0102713,2026-09-01 15:58:56.068395,mobile,login
C0102713,2026-09-02 04:04:39.988091,web,login
C0102713,2026-09-05 01:34:34.257093,web,mortgage_page_view
C0102714,2026-06-13 16:13:10.036871,web,login
C0102714,2026-06-15 14:42:51.878839,mobile,login
C0102714,2026-06-20 19:22:01.503656,web,login
C0102714,2026-06-26 22:23:41.168780,mobile,login
C0102714,2026-06-28 11:47:18.327283,web,faq_view
C0102714,2026-06-29 06:36:58.381834,web,login
C0102714,2026-07-07 12:57:29.641732,web,login
C0102714,2026-07-10 04:35:53.562552,web,login
C0102714,2026-07-15 00:02:55.195783,mobile,login
C0102714,2026-07-17 16:53:27.959272,mobile,login
C0102714,2026-07-18 03:16:41.858569,mobile,mortgage_page_view
C0102714,2026-07-31 19:54:51.419885,web,refinance_page_view
C0102714,2026-08-01 13:55:49.494874,mobile,login
C0102714,2026-08-01 16:11:24.766103,mobile,login
C0102714,2026-08-08 06:59:05.888733,web,login
C0102714,2026-08-09 12:17:48.947955,web,rate_page_view
C0102714,2026-08-10 13:24:14.673740,mobile,login
C0102714,2026-08-14 00:52:56.422155,web,login
C0102714,2026-08-16 14:30:15.349112,web,login
C0102714,2026-08-20 14:38:40.919890,web,login
C0102714,2026-08-24 19:10:05.636686,mobile,login
C0102714,2026-09-07 11:51:04.210917,mobile,login
C0102714,2026-09-10 06:05:56.079934,web,login
C0102715,2026-06-21 09:47:18.768081,web,mortgage_page_view
C0102715,2026-06-22 09:20:04.046921,mobile,login
C0102715,2026-06-22 13:57:30.604701,mobile,mortgage_page_view
C0102715,2026-07-07 19:12:59.592799,web,login
C0102715,2026-07-09 02:12:33.335927,web,mortgage_page_view
C0102715,2026-07-10 14:57:53.613243,web,login
C0102715,2026-07-18 19:18:33.096679,web,login
C0102715,2026-08-02 05:47:20.523381,mobile,refinance_page_view
C0102715,2026-08-02 21:45:22.241384,mobile,mortgage_page_view
C0102715,2026-08-20 00:14:09.673850,web,login
C0102715,2026-08-26 19:13:53.842692,mobile,login
C0102715,2026-08-27 02:16:17.601846,web,refinance_page_view
C0102715,2026-08-29 15:14:25.771896,mobile,login
C0102715,2026-08-31 06:26:17.226489,mobile,login
C0102715,2026-09-05 04:13:41.965425,mobile,rate_page_view
C0102715,2026-09-05 04:30:21.454241,web,login
C0102715,2026-09-06 02:59:09.707665,mobile,login
C0102716,2026-06-15 00:43:29.988306,web,login
C0102716,2026-06-17 09:46:46.643879,web,statement_download
C0102716,2026-06-20 01:57:32.323846,mobile,mortgage_page_view
C0102716,2026-06-26 04:47:42.675378,mobile,statement_download
C0102716,2026-07-03 02:37:31.219836,mobile,login
C0102716,2026-07-08 08:40:54.720353,web,login
C0102716,2026-07-08 17:38:38.351968,mobile,faq_view
C0102716,2026-07-09 23:55:16.612635,web,login
C0102716,2026-07-10 11:01:52.487219,web,refinance_calculator_use
C0102716,2026-07-13 13:56:17.267487,web,login
C0102716,2026-07-21 02:34:28.304683,web,refinance_page_view
C0102716,2026-07-21 20:44:58.048959,mobile,appointment_request
C0102716,2026-07-23 18:13:11.536592,web,appointment_request
C0102716,2026-07-24 09:04:13.849689,mobile,refinance_page_view
C0102716,2026-07-25 10:57:37.948042,mobile,login
C0102716,2026-07-25 13:44:45.968073,web,login
C0102716,2026-08-01 15:49:01.888875,mobile,login
C0102716,2026-08-02 07:20:23.562394,mobile,rate_page_view
C0102716,2026-08-04 03:54:15.909228,mobile,payoff_info_view
C0102716,2026-08-05 13:16:26.117446,web,login
C0102716,2026-08-09 19:47:46.153613,web,login
C0102716,2026-08-15 09:05:50.450963,mobile,login
C0102716,2026-08-15 19:44:48.362494,web,login
C0102716,2026-08-17 20:48:38.041541,web,refinance_page_view
C0102716,2026-08-21 05:32:58.556746,web,rate_page_view
C0102716,2026-08-24 02:19:06.121833,mobile,refinance_page_view
C0102716,2026-08-24 08:02:41.192163,web,payoff_info_view
C0102716,2026-08-25 07:09:31.348218,web,login
C0102716,2026-08-28 18:33:36.655812,web,login
C0102716,2026-08-28 20:32:27.157274,web,login
C0102716,2026-09-01 00:31:23.631597,web,refinance_page_view
C0102716,2026-09-03 08:59:38.263099,web,login
C0102716,2026-09-03 19:34:03.289575,mobile,mortgage_page_view
C0102716,2026-09-05 02:19:46.824647,mobile,login
C0102716,2026-09-07 06:43:58.266762,web,refinance_page_view
C0102716,2026-09-08 03:14:53.929007,mobile,mortgage_page_view
C0102717,2026-06-13 17:11:20.325968,web,login
C0102717,2026-07-02 15:26:47.839620,mobile,login
C0102717,2026-07-05 13:14:51.810037,web,mortgage_page_view
C0102717,2026-07-09 03:56:22.489896,web,mortgage_page_view
C0102717,2026-07-18 00:28:46.393005,web,login
C0102717,2026-07-21 06:25:46.412252,mobile,faq_view
C0102717,2026-07-23 14:08:50.516752,web,login
C0102717,2026-07-25 13:48:22.018591,mobile,rate_page_view
C0102717,2026-08-02 11:03:08.925762,mobile,login
C0102717,2026-08-03 04:07:12.112488,web,statement_download
C0102717,2026-08-07 03:08:00.780101,mobile,login
C0102717,2026-08-08 15:18:54.678236,web,login
C0102717,2026-08-11 18:22:47.970049,mobile,login
C0102717,2026-08-13 03:49:27.541858,web,refinance_page_view
C0102717,2026-08-14 17:45:30.748920,mobile,login
C0102717,2026-08-16 01:57:34.166671,web,rate_page_view
C0102717,2026-08-16 14:10:47.127339,mobile,login
C0102717,2026-08-22 03:25:22.348984,web,login
C0102717,2026-09-03 13:35:47.587560,web,refinance_page_view
C0102717,2026-09-07 18:21:59.195978,mobile,statement_download
C0102717,2026-09-09 16:31:47.348600,mobile,payoff_info_view
C0102718,2026-06-17 03:46:42.804280,mobile,login
C0102718,2026-06-19 04:41:43.563934,mobile,appointment_request
C0102718,2026-06-20 05:57:19.815004,web,login
C0102718,2026-06-22 16:26:03.234117,web,login
C0102718,2026-06-22 18:25:31.166200,mobile,appointment_request
C0102718,2026-06-24 13:15:24.743485,mobile,faq_view
C0102718,2026-06-25 21:46:04.477517,mobile,mortgage_page_view
C0102718,2026-06-28 23:48:46.696014,web,mortgage_page_view
C0102718,2026-07-01 16:46:06.036205,mobile,login
C0102718,2026-07-05 16:05:49.892791,web,mortgage_page_view
C0102718,2026-07-06 10:48:59.137379,mobile,appointment_request
C0102718,2026-07-09 03:28:49.275129,web,appointment_request
C0102718,2026-07-10 10:00:04.069180,web,mortgage_page_view
C0102718,2026-07-15 21:55:54.167847,web,refinance_page_view
C0102718,2026-07-17 00:37:51.879018,mobile,statement_download
C0102718,2026-07-19 19:18:51.685086,web,login
C0102718,2026-07-20 15:20:21.766612,mobile,refinance_calculator_use
C0102718,2026-07-24 07:53:43.494310,mobile,login
C0102718,2026-07-24 10:14:52.009871,mobile,login
C0102718,2026-07-28 18:39:57.175481,web,payoff_info_view
C0102718,2026-07-29 05:59:25.605188,mobile,login
C0102718,2026-07-29 08:11:44.777587,web,login
C0102718,2026-08-01 13:52:50.768463,web,refinance_page_view
C0102718,2026-08-03 15:17:15.915203,web,login
C0102718,2026-08-05 00:01:23.251702,mobile,login
C0102718,2026-08-05 12:45:06.985148,web,mortgage_page_view
C0102718,2026-08-06 19:31:51.085851,web,payoff_info_view
C0102718,2026-08-07 16:59:59.895684,mobile,login
C0102718,2026-08-08 14:26:56.427926,web,payoff_info_view
C0102718,2026-08-12 10:25:35.914678,mobile,login
C0102718,2026-08-13 08:10:55.685112,mobile,login
C0102718,2026-08-14 18:40:23.261347,web,refinance_page_view
C0102718,2026-08-15 06:48:54.647797,mobile,login
C0102718,2026-08-17 00:22:56.042986,web,refinance_calculator_use
C0102718,2026-08-18 11:28:03.005044,mobile,login
C0102718,2026-08-18 16:39:10.627489,web,payoff_info_view
C0102718,2026-08-19 19:57:06.010474,mobile,refinance_page_view
C0102718,2026-08-20 19:59:00.089236,web,refinance_calculator_use
C0102718,2026-08-22 07:48:18.228433,mobile,refinance_calculator_use
C0102718,2026-08-23 20:43:11.133798,web,payoff_info_view
C0102718,2026-08-25 14:18:11.030417,mobile,login
C0102718,2026-08-26 00:42:30.773062,mobile,login
C0102718,2026-08-29 19:24:27.550336,mobile,payoff_info_view
C0102718,2026-08-30 06:13:24.928079,mobile,rate_page_view
C0102718,2026-08-30 21:20:34.539017,web,refinance_calculator_use
C0102718,2026-09-01 05:25:25.208035,web,refinance_page_view
C0102718,2026-09-07 15:05:30.423511,mobile,login
C0102718,2026-09-08 09:48:53.008604,mobile,refinance_page_view
C0102719,2026-06-15 17:26:26.236516,web,statement_download
C0102719,2026-06-17 15:16:05.415171,mobile,login
C0102719,2026-06-20 15:55:30.088308,mobile,login
C0102719,2026-06-21 15:52:07.622670,web,login
C0102719,2026-06-30 00:49:16.058361,web,login
C0102719,2026-07-04 18:25:59.702572,web,mortgage_page_view
C0102719,2026-07-06 01:59:00.553456,web,login
C0102719,2026-07-12 07:53:20.173056,mobile,login
C0102719,2026-07-14 12:35:17.155629,mobile,refinance_page_view
C0102719,2026-07-18 21:57:21.401132,web,statement_download
C0102719,2026-07-21 03:26:24.712160,web,refinance_page_view
C0102719,2026-07-23 06:09:05.486550,web,refinance_page_view
C0102719,2026-07-29 22:15:48.809531,mobile,login
C0102719,2026-08-04 17:55:42.424237,web,login
C0102719,2026-08-05 06:05:58.725576,web,mortgage_page_view
C0102719,2026-08-09 23:59:56.714737,mobile,rate_page_view
C0102719,2026-08-10 18:11:26.455433,mobile,refinance_calculator_use
C0102719,2026-08-13 19:13:10.526316,mobile,login
C0102719,2026-08-19 16:01:00.830125,mobile,payoff_info_view
C0102719,2026-08-21 07:00:32.041750,web,payoff_info_view
C0102719,2026-08-25 06:19:21.510054,web,login
C0102719,2026-08-29 16:57:55.281849,mobile,refinance_calculator_use
C0102719,2026-08-30 12:41:59.416616,web,login
C0102719,2026-09-08 07:50:45.299105,web,login
C0102720,2026-06-13 14:21:24.339504,web,login
C0102720,2026-06-26 06:43:19.310026,mobile,login
C0102720,2026-07-01 02:18:11.323212,web,statement_download
C0102720,2026-07-02 11:27:11.429736,web,login
C0102720,2026-07-04 19:14:29.823953,web,login
C0102720,2026-07-05 06:50:43.466213,web,mortgage_page_view
C0102720,2026-07-07 00:04:28.019238,web,login
C0102720,2026-07-13 01:58:12.043732,mobile,refinance_page_view
C0102720,2026-07-21 12:01:29.309246,web,login
C0102720,2026-07-22 11:05:07.310696,mobile,login
C0102720,2026-07-26 09:05:51.229965,mobile,login
C0102720,2026-08-03 00:48:05.369686,web,statement_download
C0102720,2026-08-14 20:52:38.345911,web,statement_download
C0102720,2026-08-26 15:17:35.225627,mobile,login
C0102720,2026-09-01 20:17:38.006022,web,login
C0102720,2026-09-07 01:36:55.705450,mobile,login
C0102721,2026-06-16 11:18:39.889001,web,login
C0102721,2026-06-19 09:31:19.811619,web,login
C0102721,2026-06-26 17:46:10.193045,web,faq_view
C0102721,2026-06-28 01:33:50.722106,web,login
C0102721,2026-06-28 22:08:08.771346,web,login
C0102721,2026-06-29 07:52:05.473000,mobile,login
C0102721,2026-07-01 03:55:53.304135,mobile,login
C0102721,2026-07-05 10:48:01.341391,web,faq_view
C0102721,2026-07-06 01:55:17.129669,mobile,login
C0102721,2026-07-08 12:25:26.326544,web,faq_view
C0102721,2026-07-08 16:41:08.215280,web,statement_download
C0102721,2026-07-12 02:48:46.818123,web,login
C0102721,2026-07-12 16:13:45.470674,web,login
C0102721,2026-07-16 23:33:28.541139,web,login
C0102721,2026-07-22 06:37:30.752494,mobile,rate_page_view
C0102721,2026-07-22 10:56:17.259277,web,refinance_page_view
C0102721,2026-07-24 08:24:51.967937,web,login
C0102721,2026-07-24 08:42:17.086268,mobile,faq_view
C0102721,2026-07-27 05:39:38.097496,mobile,refinance_calculator_use
C0102721,2026-07-30 18:04:03.307506,web,payoff_info_view
C0102721,2026-08-01 05:46:31.453269,web,rate_page_view
C0102721,2026-08-01 06:23:00.619064,mobile,faq_view
C0102721,2026-08-02 08:55:09.221199,mobile,faq_view
C0102721,2026-08-05 23:50:49.217680,web,login
C0102721,2026-08-12 23:13:04.410783,mobile,refinance_calculator_use
C0102721,2026-08-17 13:18:04.584548,mobile,faq_view
C0102721,2026-08-17 14:12:29.067047,web,login
C0102721,2026-08-20 10:47:22.266530,mobile,login
C0102721,2026-08-20 19:44:27.859586,mobile,rate_page_view
C0102721,2026-08-21 17:12:54.969244,web,rate_page_view
C0102721,2026-08-21 22:43:18.066285,web,rate_page_view
C0102721,2026-08-24 14:47:37.460734,web,login
C0102721,2026-08-26 07:51:12.489932,mobile,mortgage_page_view
C0102721,2026-08-28 07:07:15.221104,web,login
C0102721,2026-08-30 04:29:35.942758,mobile,refinance_calculator_use
C0102721,2026-08-31 21:58:48.130879,mobile,refinance_page_view
C0102721,2026-09-05 05:57:59.897038,web,payoff_info_view
C0102721,2026-09-07 17:30:52.515907,mobile,login
C0102721,2026-09-09 09:43:37.129794,mobile,refinance_page_view
C0102721,2026-09-10 11:03:55.118756,web,login
C0102722,2026-06-13 07:52:49.256380,mobile,login
C0102722,2026-06-21 12:32:35.910929,web,login
C0102722,2026-06-24 17:54:21.257778,mobile,login
C0102722,2026-06-26 04:47:53.341382,web,login
C0102722,2026-06-27 00:56:46.432784,web,login
C0102722,2026-06-28 13:02:33.311444,mobile,login
C0102722,2026-06-30 07:48:08.612774,web,login
C0102722,2026-07-09 18:50:39.798278,mobile,login
C0102722,2026-07-13 08:03:23.509883,web,mortgage_page_view
C0102722,2026-07-14 04:36:13.975888,mobile,login
C0102722,2026-07-14 15:24:09.471778,web,login
C0102722,2026-07-14 18:15:22.094422,mobile,rate_page_view
C0102722,2026-07-17 13:58:36.197934,web,rate_page_view
C0102722,2026-07-27 04:42:27.985003,mobile,login
C0102722,2026-07-27 06:27:33.887764,mobile,mortgage_page_view
C0102722,2026-07-30 05:29:55.238144,web,login
C0102722,2026-08-06 14:52:16.392244,web,login
C0102722,2026-08-07 01:41:20.964136,web,login
C0102722,2026-08-08 16:45:39.273519,mobile,login
C0102722,2026-08-10 12:19:24.315926,mobile,refinance_page_view
C0102722,2026-08-11 15:12:23.296192,mobile,login
C0102722,2026-08-13 03:55:53.682506,web,mortgage_page_view
C0102722,2026-08-15 10:26:14.018628,web,login
C0102722,2026-08-16 20:35:21.737010,web,login
C0102722,2026-09-01 18:59:54.539660,mobile,payoff_info_view
C0102722,2026-09-02 09:43:37.326611,web,mortgage_page_view
C0102723,2026-06-13 01:38:07.235362,mobile,login
C0102723,2026-06-25 07:55:10.182983,web,login
C0102723,2026-06-25 17:53:11.206079,mobile,appointment_request
C0102723,2026-06-28 00:51:01.871170,web,login
C0102723,2026-07-03 16:52:27.843067,mobile,login
C0102723,2026-07-09 00:36:30.587459,web,refinance_page_view
C0102723,2026-07-09 18:33:54.096972,mobile,mortgage_page_view
C0102723,2026-07-26 09:11:17.927073,web,login
C0102723,2026-07-27 09:15:08.991506,web,login
C0102723,2026-08-03 02:10:23.577007,mobile,login
C0102723,2026-08-08 03:04:28.098310,web,statement_download
C0102723,2026-08-10 20:36:05.154297,mobile,rate_page_view
C0102723,2026-08-15 17:56:42.571662,mobile,login
C0102723,2026-08-19 11:22:43.664273,web,rate_page_view
C0102723,2026-08-21 09:50:32.725933,web,login
C0102723,2026-08-23 21:18:21.417492,web,login
C0102723,2026-08-28 11:43:22.443006,web,payoff_info_view
C0102723,2026-08-31 06:13:47.395956,web,appointment_request
C0102723,2026-09-01 18:04:12.316392,mobile,login
C0102723,2026-09-05 03:57:47.970814,web,login
C0102723,2026-09-09 15:06:32.277909,web,statement_download
C0102724,2026-06-13 09:59:27.639352,web,faq_view
C0102724,2026-06-17 06:01:44.705214,web,login
C0102724,2026-06-20 23:46:59.650099,web,login
C0102724,2026-06-21 06:10:04.068356,web,login
C0102724,2026-06-21 21:04:49.954507,web,faq_view
C0102724,2026-06-29 07:00:08.639999,web,mortgage_page_view
C0102724,2026-07-01 08:26:48.629604,web,statement_download
C0102724,2026-07-05 17:41:16.866297,web,payoff_info_view
C0102724,2026-07-06 22:51:39.057279,web,login
C0102724,2026-07-10 04:44:34.505472,mobile,rate_page_view
C0102724,2026-07-10 11:08:23.919135,web,statement_download
C0102724,2026-07-17 07:29:02.325223,web,refinance_page_view
C0102724,2026-07-17 13:14:07.311323,web,login
C0102724,2026-07-23 07:51:08.576024,mobile,login
C0102724,2026-07-23 19:07:41.399249,web,payoff_info_view
C0102724,2026-07-31 03:36:12.003625,web,refinance_page_view
C0102724,2026-07-31 14:26:04.154724,web,appointment_request
C0102724,2026-08-04 06:06:25.270230,web,refinance_page_view
C0102724,2026-08-06 02:57:24.653845,web,statement_download
C0102724,2026-08-06 16:13:04.103017,web,mortgage_page_view
C0102724,2026-08-07 21:52:35.881037,web,rate_page_view
C0102724,2026-08-10 21:18:21.248187,mobile,refinance_page_view
C0102724,2026-08-11 21:09:36.931050,mobile,payoff_info_view
C0102724,2026-08-12 19:49:45.719122,web,login
C0102724,2026-08-12 21:18:34.294568,web,login
C0102724,2026-08-12 22:35:17.248771,mobile,appointment_request
C0102724,2026-08-13 03:03:04.421693,web,login
C0102724,2026-08-13 06:25:38.206511,web,payoff_info_view
C0102724,2026-08-13 07:03:02.196329,mobile,refinance_page_view
C0102724,2026-08-13 15:10:28.864926,web,payoff_info_view
C0102724,2026-08-14 02:16:58.030872,web,login
C0102724,2026-08-14 14:28:44.703894,web,rate_page_view
C0102724,2026-08-17 03:24:06.426081,web,rate_page_view
C0102724,2026-08-20 21:39:17.716466,web,statement_download
C0102724,2026-08-23 21:11:13.422940,mobile,rate_page_view
C0102724,2026-08-24 15:58:47.915065,web,rate_page_view
C0102724,2026-08-25 10:14:22.464413,web,statement_download
C0102724,2026-08-26 13:15:38.131667,web,login
C0102724,2026-08-26 14:30:12.839142,mobile,appointment_request
C0102724,2026-08-27 13:44:32.983482,mobile,rate_page_view
C0102724,2026-08-27 19:30:52.721447,web,rate_page_view
C0102724,2026-08-28 16:57:33.785123,mobile,faq_view
C0102724,2026-08-28 18:26:15.909252,mobile,refinance_page_view
C0102724,2026-08-31 01:19:35.717562,mobile,login
C0102724,2026-08-31 12:40:10.991188,web,login
C0102724,2026-09-03 07:27:58.410839,web,login
C0102724,2026-09-04 22:48:52.630484,mobile,refinance_page_view
C0102724,2026-09-07 10:27:00.070800,web,login
C0102724,2026-09-10 06:14:58.290317,mobile,mortgage_page_view
C0102725,2026-06-18 16:51:59.933699,mobile,login
C0102725,2026-06-25 16:25:12.470007,mobile,login
C0102725,2026-07-09 01:26:06.487604,mobile,statement_download
C0102725,2026-07-11 03:16:00.042938,web,refinance_calculator_use
C0102725,2026-07-18 07:25:18.342511,mobile,faq_view
C0102725,2026-07-27 01:45:57.342223,mobile,login
C0102725,2026-07-29 01:48:38.122955,web,refinance_calculator_use
C0102725,2026-07-31 16:14:15.303107,mobile,mortgage_page_view
C0102725,2026-08-02 06:20:25.607127,web,login
C0102725,2026-08-05 11:06:21.266683,web,refinance_page_view
C0102725,2026-08-06 12:55:46.167026,web,statement_download
C0102725,2026-08-07 05:20:37.389952,mobile,refinance_page_view
C0102725,2026-08-07 21:43:59.785163,web,payoff_info_view
C0102725,2026-08-14 11:00:43.174784,web,login
C0102725,2026-08-14 11:07:46.411869,mobile,statement_download
C0102725,2026-08-14 18:17:28.902181,web,login
C0102725,2026-08-17 11:52:05.123847,mobile,rate_page_view
C0102725,2026-08-18 18:40:34.552808,web,refinance_calculator_use
C0102725,2026-08-18 23:48:25.322189,web,login
C0102725,2026-08-21 07:11:46.158986,web,mortgage_page_view
C0102725,2026-08-22 11:57:02.978011,web,statement_download
C0102725,2026-08-28 18:17:10.736043,web,login
C0102725,2026-08-29 15:52:28.566863,mobile,refinance_calculator_use
C0102725,2026-08-31 00:51:38.390226,mobile,refinance_calculator_use
