customer_id,churned_within_90d,churn_date
C0101716,0,
C0101717,1,2026-10-12
C0101718,0,
C0101719,0,
C0101720,0,
C0101721,0,
C0101722,0,
C0101723,0,
C0101724,0,
C0101725,0,
C0101726,0,
C0101727,0,
C0101728,0,
C0101729,0,
C0101730,0,
C0101731,0,
C0101732,0,
C0101733,0,
C0101734,0,
C0101735,0,
C0101736,0,
C0101737,0,
C0101738,0,
C0101739,1,2026-11-15
C0101740,0,
C0101741,0,
C0101742,0,
C0101743,0,
C0101744,0,
C0101745,0,
C0101746,0,
C0101747,0,
C0101748,0,
C0101749,0,
C0101750,0,
C0101751,0,
C0101752,1,2026-12-06
C0101753,0,
C0101754,0,
C0101755,0,
C0101756,0,
C0101757,0,
C0101758,0,
C0101759,0,
C0101760,0,
C0101761,0,
C0101762,0,
C0101763,0,
C0101764,0,
C0101765,0,
C0101766,0,
C0101767,0,
C0101768,0,
C0101769,0,
C0101770,0,
C0101771,0,
C0101772,0,
C0101773,0,
C0101774,0,
C0101775,0,
C0101776,0,
C0101777,0,
C0101778,0,
C0101779,0,
C0101780,0,
C0101781,0,
C0101782,0,
C0101783,0,
C0101784,0,
C0101785,0,
C0101786,0,
C0101787,0,
C0101788,0,
C0101789,0,
C0101790,0,
C0101791,0,
C0101792,0,
C0101793,0,
C0101794,0,
C0101795,0,
C0101796,0,
C0101797,0,
C0101798,0,
C0101799,0,
C0101800,0,
C0101801,0,
C0101802,0,
C0101803,0,
C0101804,0,
C0101805,0,
C0101806,0,
C0101807,0,
C0101808,0,
C0101809,0,
C0101810,0,
C0101811,0,
C0101812,0,
C0101813,0,
C0101814,0,
C0101815,0,
C0101816,0,
C0101817,0,
C0101818,0,
C0101819,0,
C0101820,0,
C0101821,0,
C0101822,0,
C0101823,0,
C0101824,0,
C0101825,0,
C0101826,0,
C0101827,0,
C0101828,0,
C0101829,0,
C0101830,0,
C0101831,0,
C0101832,0,
C0101833,0,
C0101834,0,
C0101835,0,
C0101836,0,
C0101837,0,
C0101838,0,
C0101839,0,
C0101840,0,
C0101841,0,
C0101842,0,
C0101843,0,
C0101844,0,
C0101845,0,
C0101846,0,
C0101847,1,2026-12-03
C0101848,0,
C0101849,0,
C0101850,0,
C0101851,0,
C0101852,0,
C0101853,0,
C0101854,0,
C0101855,0,
C0101856,0,
C0101857,0,
C0101858,0,
C0101859,0,
C0101860,0,
C0101861,0,
C0101862,0,
C0101863,0,
C0101864,1,2026-12-08
C0101865,0,
C0101866,0,
C0101867,0,
C0101868,0,
C0101869,0,
C0101870,0,
C0101871,0,
C0101872,0,
C0101873,0,
C0101874,0,
C0101875,0,
C0101876,0,
C0101877,0,
C0101878,0,
C0101879,0,
C0101880,0,
C0101881,0,
C0101882,0,
C0101883,0,
C0101884,0,
C0101885,0,
C0101886,0,
C0101887,0,
C0101888,0,
C0101889,0,
C0101890,0,
C0101891,0,
C0101892,0,
C0101893,0,
C0101894,0,
C0101895,0,
C0101896,0,
C0101897,0,
C0101898,0,
C0101899,0,
C0101900,1,2026-10-08
C0101901,0,
C0101902,0,
C0101903,0,
C0101904,0,
C0101905,0,
C0101906,0,
C0101907,0,
C0101908,0,
C0101909,0,
C0101910,0,
C0101911,0,
C0101912,0,
C0101913,0,
C0101914,0,
C0101915,0,
C0101916,0,
C0101917,0,
C0101918,0,
C0101919,0,
C0101920,0,
C0101921,0,
C0101922,0,
C0101923,0,
C0101924,0,
C0101925,0,
C0101926,0,
C0101927,0,
C0101928,0,
C0101929,0,
C0101930,0,
C0101931,0,
C0101932,0,
C0101933,0,
C0101934,0,
C0101935,0,
C0101936,0,
C0101937,0,
C0101938,0,
C0101939,0,
C0101940,0,
C0101941,0,
C0101942,0,
C0101943,0,
C0101944,0,
C0101945,0,
C0101946,0,
C0101947,0,
C0101948,0,
C0101949,0,
C0101950,0,
C0101951,0,
C0101952,0,
C0101953,0,
C0101954,0,
C0101955,0,
C0101956,0,
C0101957,0,
C0101958,0,
C0101959,0,
C0101960,0,
C0101961,0,
C0101962,0,
C0101963,0,
C0101964,0,
C0101965,0,
C0101966,0,
C0101967,0,
C0101968,0,
C0101969,0,
C0101970,0,
C0101971,0,
C0101972,0,
C0101973,0,
C0101974,0,
C0101975,0,
C0101976,0,
C0101977,0,
C0101978,0,
C0101979,0,
C0101980,0,
C0101981,0,
C0101982,0,
C0101983,0,
C0101984,0,
C0101985,0,
C0101986,0,
C0101987,0,
C0101988,0,
C0101989,0,
C0101990,0,
C0101991,0,
C0101992,0,
C0101993,0,
C0101994,0,
C0101995,0,
C0101996,1,2026-11-08
C0101997,0,
C0101998,0,
C0101999,0,
C0102000,0,
C0102001,0,
C0102002,0,
C0102003,0,
C0102004,0,
C0102005,0,
C0102006,0,
C0102007,0,
C0102008,0,
C0102009,0,
C0102010,0,
C0102011,0,
C0102012,0,
C0102013,0,
C0102014,0,
C0102015,0,
C0102016,0,
C0102017,0,
C0102018,0,
C0102019,0,
C0102020,0,
C0102021,0,
C0102022,0,
C0102023,0,
C0102024,0,
C0102025,0,
C0102026,0,
C0102027,1,2026-09-21
C0102028,0,
C0102029,0,
C0102030,0,
C0102031,0,
C0102032,0,
C0102033,0,
C0102034,0,
C0102035,0,
C0102036,0,
C0102037,0,
C0102038,0,
C0102039,0,
C0102040,0,
C0102041,0,
C0102042,0,
C0102043,0,
C0102044,0,
C0102045,0,
C0102046,0,
C0102047,0,
C0102048,0,
C0102049,0,
C0102050,0,
C0102051,0,
C0102052,0,
C0102053,0,
C0102054,0,
C0102055,0,
C0102056,0,
C0102057,1,2026-11-20
C0102058,0,
C0102059,0,
C0102060,0,
C0102061,0,
C0102062,0,
C0102063,0,
C0102064,0,
C0102065,0,
C0102066,0,
C0102067,0,
C0102068,0,
C0102069,0,
C0102070,0,
C0102071,0,
C0102072,0,
C0102073,0,
C0102074,0,
C0102075,0,
C0102076,0,
C0102077,0,
C0102078,0,
C0102079,0,
C0102080,1,2026-11-08
C0102081,0,
C0102082,0,
C0102083,0,
C0102084,0,
C0102085,0,
C0102086,0,
C0102087,0,
C0102088,0,
C0102089,0,
C0102090,0,
C0102091,0,
C0102092,0,
C0102093,0,
C0102094,0,
C0102095,0,
C0102096,0,
C0102097,0,
C0102098,0,
C0102099,0,
C0102100,0,
C0102101,0,
C0102102,0,
C0102103,0,
C0102104,0,
C0102105,0,
C0102106,0,
C0102107,0,
C0102108,0,
C0102109,0,
C0102110,0,
C0102111,0,
C0102112,0,
C0102113,0,
C0102114,0,
C0102115,0,
C0102116,0,
C0102117,0,
C0102118,0,
C0102119,0,
C0102120,0,
C0102121,0,
C0102122,0,
C0102123,0,
C0102124,0,
C0102125,0,
C0102126,0,
C0102127,0,
C0102128,0,
C0102129,0,
C0102130,0,
C0102131,0,
C0102132,0,
C0102133,0,
C0102134,0,
C0102135,0,
C0102136,0,
C0102137,0,
C0102138,0,
C0102139,0,
C0102140,0,
C0102141,0,
C0102142,0,
C0102143,0,
C0102144,0,
C0102145,0,
C0102146,0,
C0102147,0,
C0102148,0,
C0102149,0,
C0102150,0,
C0102151,0,
C0102152,0,
C0102153,0,
C0102154,0,
C0102155,0,
C0102156,0,
C0102157,0,
C0102158,0,
C0102159,0,
C0102160,0,
C0102161,0,
C0102162,0,
C0102163,0,
C0102164,0,
C0102165,0,
C0102166,0,
C0102167,0,
C0102168,0,
C0102169,0,
C0102170,0,
C0102171,0,
C0102172,0,
C0102173,0,
C0102174,0,
C0102175,0,
C0102176,0,
C0102177,0,
C0102178,0,
C0102179,0,
C0102180,0,
C0102181,0,
C0102182,0,
C0102183,0,
C0102184,0,
C0102185,0,
C0102186,0,
C0102187,0,
C0102188,0,
C0102189,0,
C0102190,0,
C0102191,0,
C0102192,0,
C0102193,0,
C0102194,0,
C0102195,0,
C0102196,0,
C0102197,1,2026-10-19
C0102198,0,
C0102199,0,
C0102200,0,
C0102201,0,
C0102202,0,
C0102203,0,
C0102204,0,
C0102205,0,
C0102206,0,
C0102207,0,
C0102208,0,
C0102209,0,
C0102210,1,2026-09-12
C0102211,0,
C0102212,0,
C0102213,0,
C0102214,0,
C0102215,0,
C0102216,0,
C0102217,0,
C0102218,0,
C0102219,0,
C0102220,0,
C0102221,0,
C0102222,0,
C0102223,0,
C0102224,0,
C0102225,0,
C0102226,0,
C0102227,0,
C0102228,0,
C0102229,0,
C0102230,0,
C0102231,0,
C0102232,0,
C0102233,1,2026-09-30
C0102234,0,
C0102235,0,
C0102236,0,
C0102237,0,
C0102238,0,
C0102239,0,
C0102240,0,
C0102241,0,
C0102242,1,2026-11-23
C0102243,0,
C0102244,0,
C0102245,0,
C0102246,1,2026-12-05
C0102247,0,
C0102248,0,
C0102249,1,2026-10-20
C0102250,0,
C0102251,0,
C0102252,0,
C0102253,0,
C0102254,0,
C0102255,0,
C0102256,0,
C0102257,0,
C0102258,0,
C0102259,0,
C0102260,0,
C0102261,0,
C0102262,0,
C0102263,0,
C0102264,0,
C0102265,0,
C0102266,0,
C0102267,0,
C0102268,0,
C0102269,0,
C0102270,0,
C0102271,0,
C0102272,0,
C0102273,0,
C0102274,0,
C0102275,0,
C0102276,0,
C0102277,0,
C0102278,0,
C0102279,0,
C0102280,0,
C0102281,0,
C0102282,1,2026-11-10
C0102283,0,
C0102284,0,
C0102285,0,
C0102286,0,
C0102287,0,
C0102288,0,
C0102289,0,
C0102290,0,
C0102291,0,
C0102292,0,
C0102293,0,
C0102294,0,
C0102295,0,
C0102296,0,
C0102297,0,
C0102298,0,
C0102299,0,
C0102300,0,
C0102301,0,
C0102302,0,
C0102303,0,
C0102304,0,
C0102305,0,
C0102306,0,
C0102307,0,
C0102308,0,
C0102309,0,
C0102310,0,
C0102311,0,
C0102312,0,
C0102313,0,
C0102314,0,
C0102315,1,2026-10-26
C0102316,0,
C0102317,0,
C0102318,0,
C0102319,0,
C0102320,0,
C0102321,0,
C0102322,0,
C0102323,0,
C0102324,0,
C0102325,0,
C0102326,0,
C0102327,0,
C0102328,0,
C0102329,0,
C0102330,0,
C0102331,0,
C0102332,0,
C0102333,0,
C0102334,0,
C0102335,0,
C0102336,0,
C0102337,0,
C0102338,0,
C0102339,0,
C0102340,0,
C0102341,0,
C0102342,0,
C0102343,0,
C0102344,0,
C0102345,0,
C0102346,0,
C0102347,0,
C0102348,0,
C0102349,0,
C0102350,0,
C0102351,0,
C0102352,0,
C0102353,0,
C0102354,0,
C0102355,0,
C0102356,0,
C0102357,0,
C0102358,0,
C0102359,0,
C0102360,0,
C0102361,0,
C0102362,0,
C0102363,0,
C0102364,0,
C0102365,0,
C0102366,0,
C0102367,0,
C0102368,0,
C0102369,0,
C0102370,0,
C0102371,1,2026-10-13
C0102372,0,
C0102373,0,
C0102374,0,
C0102375,0,
C0102376,0,
C0102377,0,
C0102378,0,
C0102379,0,
C0102380,0,
C0102381,0,
C0102382,0,
C0102383,0,
C0102384,0,
C0102385,0,
C0102386,0,
C0102387,0,
C0102388,0,
C0102389,0,
C0102390,0,
C0102391,0,
C0102392,0,
C0102393,0,
C0102394,0,
C0102395,0,
C0102396,0,
C0102397,0,
C0102398,0,
C0102399,0,
C0102400,0,
C0102401,0,
C0102402,0,
C0102403,0,
C0102404,0,
C0102405,0,
C0102406,0,
C0102407,0,
C0102408,0,
C0102409,0,
C0102410,0,
C0102411,0,
C0102412,0,
C0102413,0,
C0102414,0,
C0102415,0,
C0102416,0,
C0102417,0,
C0102418,1,2026-10-02
C0102419,0,
C0102420,0,
C0102421,0,
C0102422,0,
C0102423,0,
C0102424,0,
C0102425,0,
C0102426,0,
C0102427,0,
C0102428,0,
C0102429,0,
C0102430,0,
C0102431,0,
C0102432,0,
C0102433,0,
C0102434,0,
C0102435,0,
C0102436,0,
C0102437,0,
C0102438,0,
C0102439,0,
C0102440,0,
C0102441,0,
C0102442,0,
C0102443,0,
C0102444,0,
C0102445,0,
C0102446,0,
C0102447,0,
C0102448,0,
C0102449,0,
C0102450,0,
C0102451,0,
C0102452,0,
C0102453,0,
C0102454,0,
C0102455,0,
C0102456,0,
C0102457,0,
C0102458,0,
C0102459,0,
C0102460,0,
C0102461,0,
C0102462,0,
C0102463,0,
C0102464,0,
C0102465,0,
C0102466,0,
C0102467,0,
C0102468,0,
C0102469,0,
C0102470,0,
C0102471,0,
C0102472,0,
C0102473,0,
C0102474,0,
C0102475,0,
C0102476,0,
C0102477,0,
C0102478,0,
C0102479,0,
C0102480,0,
C0102481,0,
C0102482,0,
C0102483,0,
C0102484,0,
C0102485,1,2026-10-01
C0102486,0,
C0102487,0,
C0102488,0,
C0102489,0,
C0102490,0,
C0102491,0,
C0102492,0,
C0102493,0,
C0102494,0,
C0102495,0,
C0102496,0,
C0102497,0,
C0102498,0,
C0102499,0,
C0102500,0,
C0102501,0,
C0102502,0,
C0102503,0,
C0102504,0,
C0102505,0,
C0102506,0,
C0102507,0,
C0102508,0,
C0102509,0,
C0102510,0,
C0102511,0,
C0102512,0,
C0102513,0,
C0102514,0,
C0102515,0,
C0102516,0,
C0102517,0,
C0102518,0,
C0102519,0,
C0102520,0,
C0102521,0,
C0102522,0,
C0102523,0,
C0102524,0,
C0102525,0,
C0102526,0,
C0102527,0,
C0102528,0,
C0102529,0,
C0102530,0,
C0102531,0,
C0102532,0,
C0102533,0,
C0102534,0,
C0102535,0,
C0102536,0,
C0102537,0,
C0102538,0,
C0102539,0,
C0102540,0,
C0102541,0,
C0102542,0,
C0102543,0,
C0102544,0,
C0102545,0,
C0102546,0,
C0102547,0,
C0102548,0,
C0102549,0,
C0102550,0,
C0102551,0,
C0102552,0,
C0102553,0,
C0102554,0,
C0102555,0,
C0102556,0,
C0102557,0,
C0102558,0,
C0102559,0,
C0102560,0,
C0102561,0,
C0102562,0,
C0102563,0,
C0102564,0,
C0102565,0,
C0102566,0,
C0102567,0,
C0102568,0,
C0102569,0,
C0102570,0,
C0102571,0,
C0102572,0,
C0102573,0,
C0102574,0,
C0102575,1,2026-10-23
C0102576,0,
C0102577,0,
C0102578,0,
C0102579,0,
C0102580,0,
C0102581,0,
C0102582,0,
C0102583,0,
C0102584,0,
C0102585,0,
C0102586,0,
C0102587,0,
C0102588,0,
C0102589,0,
C0102590,0,
C0102591,0,
C0102592,0,
C0102593,0,
C0102594,0,
C0102595,0,
C0102596,0,
C0102597,0,
C0102598,0,
C0102599,0,
C0102600,0,
C0102601,0,
C0102602,0,
C0102603,0,
C0102604,0,
C0102605,0,
C0102606,0,
C0102607,0,
C0102608,0,
C0102609,0,
C0102610,0,
C0102611,0,
C0102612,0,
C0102613,0,
C0102614,0,
C0102615,0,
C0102616,0,
C0102617,0,
C0102618,0,
C0102619,0,
C0102620,0,
C0102621,0,
C0102622,0,
C0102623,0,
C0102624,0,
C0102625,0,
C0102626,0,
C0102627,0,
C0102628,0,
C0102629,0,
C0102630,0,
C0102631,0,
C0102632,0,
C0102633,0,
C0102634,0,
C0102635,0,
C0102636,0,
C0102637,0,
C0102638,0,
C0102639,0,
C0102640,0,
C0102641,0,
C0102642,0,
C0102643,0,
C0102644,0,
C0102645,0,
C0102646,0,
C0102647,0,
C0102648,0,
C0102649,0,
C0102650,0,
C0102651,0,
C0102652,0,
C0102653,0,
C0102654,0,
C0102655,0,
C0102656,0,
C0102657,0,
C0102658,0,
C0102659,0,
C0102660,0,
C0102661,0,
C0102662,0,
C0102663,0,
C0102664,0,
C0102665,0,
C0102666,0,
C0102667,0,
C0102668,0,
C0102669,0,
C0102670,0,
C0102671,0,
C0102672,0,
C0102673,0,
C0102674,0,
C0102675,0,
C0102676,0,
C0102677,0,
C0102678,0,
C0102679,0,
C0102680,0,
C0102681,0,
C0102682,0,
C0102683,1,2026-10-29
C0102684,0,
C0102685,0,
C0102686,0,
C0102687,0,
C0102688,0,
C0102689,0,
C0102690,0,
C0102691,0,
C0102692,0,
C0102693,0,
C0102694,0,
C0102695,0,
C0102696,0,
C0102697,0,
C0102698,0,
C0102699,0,
C0102700,0,
C0102701,0,
C0102702,0,
C0102703,0,
C0102704,0,
C0102705,0,
C0102706,0,
C0102707,0,
C0102708,0,
C0102709,0,
C0102710,0,
C0102711,0,
C0102712,0,
C0102713,0,
C0102714,0,
C0102715,0,
C0102716,0,
C0102717,0,
C0102718,0,
C0102719,0,
C0102720,0,
C0102721,0,
C0102722,0,
C0102723,0,
C0102724,0,
C0102725,0,
C0102726,0,
C0102727,0,
C0102728,0,
C0102729,0,
C0102730,0,
C0102731,0,
C0102732,0,
C0102733,0,
C0102734,0,
C0102735,0,
C0102736,0,
C0102737,0,
C0102738,0,
C0102739,0,
C0102740,0,
C0102741,0,
C0102742,0,
C0102743,0,
C0102744,0,
C0102745,0,
C0102746,0,
C0102747,0,
C0102748,0,
C0102749,0,
C0102750,0,
C0102751,0,
C0102752,0,
C0102753,0,
C0102754,0,
C0102755,0,
C0102756,0,
C0102757,0,
C0102758,0,
C0102759,0,
C0102760,0,
C0102761,0,
C0102762,0,
C0102763,0,
C0102764,0,
C0102765,1,2026-11-23
C0102766,0,
C0102767,0,
C0102768,0,
C0102769,0,
C0102770,0,
C0102771,0,
C0102772,0,
C0102773,0,
C0102774,0,
C0102775,0,
C0102776,0,
C0102777,0,
C0102778,0,
C0102779,1,2026-10-12
C0102780,0,
C0102781,0,
C0102782,0,
C0102783,0,
C0102784,0,
C0102785,0,
C0102786,0,
C0102787,0,
C0102788,0,
C0102789,0,
C0102790,0,
C0102791,0,
C0102792,0,
C0102793,0,
C0102794,0,
C0102795,0,
C0102796,0,
C0102797,0,
C0102798,0,
C0102799,0,
C0102800,0,
C0102801,0,
C0102802,0,
C0102803,0,
C0102804,0,
C0102805,0,
C0102806,0,
C0102807,0,
C0102808,0,
C0102809,0,
C0102810,0,
C0102811,0,
C0102812,0,
C0102813,0,
C0102814,0,
C0102815,0,
C0102816,0,
C0102817,0,
C0102818,0,
C0102819,0,
C0102820,0,
C0102821,0,
C0102822,0,
C0102823,0,
C0102824,0,
C0102825,0,
C0102826,0,
C0102827,0,
C0102828,0,
C0102829,0,
C0102830,0,
C0102831,0,
C0102832,0,
C0102833,0,
C0102834,0,
C0102835,0,
C0102836,0,
C0102837,0,
C0102838,0,
C0102839,0,
C0102840,0,
C0102841,0,
C0102842,0,
C0102843,0,
C0102844,0,
C0102845,0,
C0102846,0,
C0102847,0,
C0102848,0,
C0102849,0,
C0102850,0,
C0102851,0,
C0102852,1,2026-09-19
C0102853,0,
C0102854,0,
C0102855,0,
C0102856,0,
C0102857,0,
C0102858,0,
C0102859,0,
C0102860,0,
C0102861,0,
C0102862,0,
C0102863,0,
C0102864,0,
C0102865,0,
C0102866,0,
C0102867,0,
C0102868,0,
C0102869,0,
C0102870,0,
C0102871,0,
C0102872,0,
C0102873,0,
C0102874,0,
C0102875,0,
C0102876,0,
C0102877,0,
C0102878,0,
C0102879,0,
C0102880,0,
C0102881,0,
C0102882,0,
C0102883,0,
C0102884,0,
C0102885,0,
C0102886,0,
C0102887,0,
C0102888,0,
C0102889,0,
C0102890,0,
C0102891,0,
C0102892,0,
C0102893,0,
C0102894,0,
C0102895,0,
C0102896,0,
C0102897,0,
C0102898,0,
C0102899,0,
C0102900,0,
C0102901,0,
C0102902,0,
C0102903,0,
C0102904,0,
C0102905,0,
C0102906,0,
C0102907,0,
C0102908,0,
C0102909,1,2026-10-21
C0102910,0,
C0102911,0,
C0102912,0,
C0102913,0,
C0102914,0,
C0102915,0,
C0102916,0,
C0102917,0,
C0102918,0,
C0102919,0,
C0102920,0,
C0102921,0,
C0102922,0,
C0102923,0,
C0102924,0,
C0102925,0,
C0102926,0,
C0102927,0,
C0102928,0,
C0102929,0,
C0102930,0,
C0102931,0,
C0102932,0,
C0102933,0,
C0102934,0,
C0102935,0,
C0102936,0,
C0102937,0,
C0102938,0,
C0102939,0,
C0102940,0,
C0102941,0,
C0102942,0,
C0102943,0,
C0102944,0,
C0102945,0,
C0102946,0,
C0102947,0,
C0102948,0,
C0102949,0,
C0102950,0,
C0102951,0,
C0102952,0,
C0102953,0,
C0102954,0,
C0102955,0,
C0102956,0,
C0102957,0,
C0102958,0,
C0102959,0,
C0102960,0,
C0102961,0,
C0102962,0,
C0102963,0,
C0102964,0,
C0102965,0,
C0102966,0,
C0102967,0,
C0102968,0,
C0102969,0,
C0102970,0,
C0102971,0,
C0102972,0,
C0102973,0,
C0102974,0,
C0102975,0,
C0102976,0,
C0102977,0,
C0102978,0,
C0102979,0,
C0102980,0,
C0102981,0,
C0102982,0,
C0102983,0,
C0102984,0,
C0102985,0,
C0102986,0,
C0102987,0,
C0102988,0,
C0102989,0,
C0102990,0,
C0102991,0,
C0102992,0,
C0102993,0,
C0102994,0,
C0102995,0,
C0102996,0,
C0102997,0,
C0102998,0,
C0102999,0,
C0103000,0,
C0103001,0,
C0103002,0,
C0103003,0,
C0103004,0,
C0103005,0,
C0103006,0,
C0103007,0,
C0103008,0,
C0103009,0,
C0103010,0,
C0103011,0,
C0103012,0,
C0103013,1,2026-11-09
C0103014,0,
C0103015,0,
C0103016,0,
C0103017,0,
C0103018,0,
C0103019,0,
C0103020,0,
C0103021,0,
C0103022,0,
C0103023,0,
C0103024,0,
C0103025,0,
C0103026,0,
C0103027,0,
C0103028,0,
C0103029,0,
C0103030,0,
C0103031,0,
C0103032,0,
C0103033,0,
C0103034,0,
C0103035,0,
C0103036,0,
C0103037,0,
C0103038,0,
C0103039,0,
C0103040,0,
C0103041,0,
C0103042,0,
C0103043,0,
C0103044,0,
C0103045,0,
C0103046,0,
C0103047,0,
C0103048,0,
C0103049,0,
C0103050,0,
C0103051,0,
C0103052,0,
C0103053,0,
C0103054,0,
C0103055,0,
C0103056,0,
C0103057,0,
C0103058,0,
C0103059,0,
C0103060,1,2026-09-21
C0103061,0,
C0103062,0,
C0103063,0,
C0103064,0,
C0103065,0,
C0103066,0,
C0103067,0,
C0103068,0,
C0103069,0,
C0103070,0,
C0103071,0,
C0103072,0,
C0103073,0,
C0103074,0,
C0103075,0,
C0103076,0,
C0103077,0,
C0103078,0,
C0103079,0,
C0103080,0,
C0103081,0,
C0103082,0,
C0103083,0,
C0103084,0,
C0103085,0,
C0103086,0,
C0103087,0,
C0103088,0,
C0103089,0,
C0103090,0,
C0103091,0,
C0103092,0,
C0103093,0,
C0103094,0,
C0103095,0,
C0103096,0,
C0103097,0,
C0103098,0,
C0103099,0,
C0103100,0,
C0103101,0,
C0103102,0,
C0103103,1,2026-10-29
C0103104,0,
C0103105,0,
C0103106,0,
C0103107,0,
C0103108,0,
C0103109,0,
C0103110,0,
C0103111,0,
C0103112,0,
C0103113,0,
C0103114,0,
C0103115,0,
C0103116,0,
C0103117,0,
C0103118,0,
C0103119,0,
C0103120,0,
C0103121,0,
C0103122,0,
C0103123,0,
C0103124,0,
C0103125,0,
C0103126,0,
C0103127,0,
C0103128,0,
C0103129,0,
C0103130,1,2026-10-29
C0103131,0,
C0103132,0,
C0103133,0,
C0103134,0,
C0103135,0,
C0103136,0,
C0103137,0,
C0103138,0,
C0103139,0,
C0103140,0,
C0103141,0,
C0103142,0,
C0103143,0,
C0103144,0,
C0103145,0,
C0103146,0,
C0103147,0,
C0103148,0,
C0103149,0,
C0103150,0,
C0103151,0,
C0103152,0,
C0103153,0,
C0103154,0,
C0103155,0,
C0103156,0,
C0103157,0,
C0103158,0,
C0103159,0,
C0103160,0,
C0103161,1,2026-10-14
C0103162,0,
C0103163,0,
C0103164,0,
C0103165,0,
C0103166,0,
C0103167,0,
C0103168,0,
C0103169,0,
C0103170,0,
C0103171,0,
C0103172,0,
C0103173,0,
C0103174,0,
C0103175,0,
C0103176,0,
C0103177,0,
C0103178,0,
C0103179,0,
C0103180,0,
C0103181,0,
C0103182,0,
C0103183,0,
C0103184,0,
C0103185,0,
C0103186,0,
C0103187,0,
C0103188,0,
C0103189,0,
C0103190,0,
C0103191,0,
C0103192,0,
C0103193,0,
C0103194,0,
C0103195,0,
C0103196,0,
C0103197,0,
C0103198,0,
C0103199,0,
C0103200,0,
C0103201,0,
C0103202,0,
C0103203,0,
C0103204,0,
C0103205,0,
C0103206,0,
C0103207,0,
C0103208,0,
C0103209,0,
C0103210,0,
C0103211,0,
C0103212,0,
C0103213,0,
C0103214,0,
C0103215,0,
C0103216,0,
C0103217,0,
C0103218,0,
C0103219,0,
C0103220,0,
C0103221,0,
C0103222,0,
C0103223,0,
C0103224,0,
C0103225,0,
C0103226,0,
C0103227,0,
C0103228,0,
C0103229,0,
C0103230,0,
C0103231,0,
C0103232,0,
C0103233,0,
C0103234,0,
C0103235,0,
C0103236,0,
C0103237,0,
C0103238,0,
C0103239,0,
C0103240,1,2026-09-29
C0103241,0,
C0103242,0,
C0103243,0,
C0103244,0,
C0103245,0,
C0103246,0,
C0103247,0,
C0103248,0,
C0103249,0,
C0103250,0,
C0103251,0,
C0103252,0,
C0103253,0,
C0103254,0,
C0103255,0,
C0103256,0,
C0103257,0,
C0103258,0,
C0103259,0,
C0103260,0,
C0103261,0,
C0103262,0,
C0103263,0,
C0103264,0,
C0103265,0,
C0103266,0,
C0103267,0,
C0103268,0,
C0103269,0,
C0103270,0,
C0103271,0,
C0103272,1,2026-10-21
C0103273,0,
C0103274,0,
C0103275,0,
C0103276,0,
C0103277,0,
C0103278,0,
C0103279,0,
C0103280,0,
C0103281,0,
C0103282,0,
C0103283,0,
C0103284,1,2026-12-01
C0103285,0,
C0103286,0,
C0103287,0,
C0103288,0,
C0103289,0,
C0103290,0,
C0103291,0,
C0103292,0,
C0103293,0,
C0103294,0,
C0103295,0,
C0103296,0,
C0103297,0,
C0103298,0,
C0103299,0,
C0103300,0,
C0103301,0,
C0103302,0,
C0103303,1,2026-10-31
C0103304,0,
C0103305,0,
C0103306,0,
C0103307,0,
C0103308,0,
C0103309,0,
C0103310,0,
C0103311,0,
C0103312,0,
C0103313,0,
C0103314,0,
C0103315,0,
C0103316,0,
C0103317,0,
C0103318,0,
C0103319,0,
C0103320,0,
C0103321,0,
C0103322,0,
C0103323,0,
C0103324,0,
C0103325,0,
C0103326,0,
C0103327,0,
C0103328,0,
C0103329,0,
C0103330,0,
C0103331,0,
C0103332,0,
C0103333,0,
C0103334,0,
C0103335,0,
C0103336,0,
C0103337,0,
C0103338,0,
C0103339,0,
C0103340,0,
C0103341,0,
C0103342,0,
C0103343,0,
C0103344,0,
C0103345,0,
C0103346,0,
C0103347,0,
C0103348,0,
C0103349,0,
C0103350,0,
C0103351,0,
C0103352,0,
C0103353,0,
C0103354,0,
C0103355,0,
C0103356,0,
C0103357,0,
C0103358,0,
C0103359,0,
C0103360,0,
C0103361,0,
C0103362,0,
C0103363,0,
C0103364,0,
C0103365,0,
C0103366,0,
C0103367,0,
C0103368,1,2026-09-25
C0103369,0,
C0103370,0,
C0103371,0,
C0103372,0,
C0103373,0,
C0103374,0,
C0103375,0,
C0103376,0,
C0103377,0,
C0103378,0,
C0103379,0,
C0103380,0,
C0103381,0,
C0103382,0,
C0103383,0,
C0103384,0,
C0103385,0,
C0103386,0,
C0103387,0,
C0103388,1,2026-12-02
C0103389,0,
C0103390,0,
C0103391,0,
C0103392,0,
C0103393,0,
C0103394,0,
C0103395,0,
C0103396,0,
C0103397,0,
C0103398,0,
C0103399,0,
C0103400,0,
C0103401,0,
C0103402,0,
C0103403,0,
C0103404,0,
C0103405,0,
C0103406,0,
C0103407,0,
C0103408,0,
C0103409,0,
C0103410,0,
C0103411,0,
C0103412,0,
C0103413,0,
C0103414,0,
C0103415,0,
C0103416,0,
C0103417,0,
C0103418,0,
C0103419,0,
C0103420,0,
C0103421,0,
C0103422,0,
C0103423,0,
C0103424,0,
C0103425,0,
C0103426,0,
C0103427,0,
C0103428,0,
C0103429,0,
C0103430,0,
C0103431,0,
C0103432,0,
C0103433,0,
